********** ./zel_crossel.py {'context': True, 'fixed_len': 48, 'device': 'cuda:2', 'lan': ['bn', 'jv', 'mr', 'pa', 'te', 'uk'], 'top_what': [50, 20, 10, 5, 2, 1], 'saved_file': './saved/crossel_zel/context_1.bin'}
[TRAINER]: generating train loader
[TRAINER]: converting train data to tensors:
[TRAINER]: generating valid loader
[TRAINER]: converting valid data to tensors:
**** now round 0 valid begin:
ACC: tensor(0.4993, device='cuda:2')
[round: 4]: 35/90 end. loss: 0.09480280429124832
[round: 4]: 36/90 end. loss: 0.15394258499145508
[round: 4]: 37/90 end. loss: 0.10714659094810486
[round: 4]: 38/90 end. loss: 0.1200336217880249
[round: 4]: 39/90 end. loss: 0.0981307253241539
[round: 4]: 40/90 end. loss: 0.06667889654636383
[round: 4]: 41/90 end. loss: 0.11565935611724854
[round: 4]: 42/90 end. loss: 0.08352267742156982
[round: 4]: 43/90 end. loss: 0.14086462557315826
[round: 4]: 44/90 end. loss: 0.09521457552909851
[round: 4]: 45/90 end. loss: 0.12417345494031906
[round: 4]: 46/90 end. loss: 0.07634804397821426
[round: 4]: 47/90 end. loss: 0.1244073212146759
[round: 4]: 48/90 end. loss: 0.13561607897281647
[round: 4]: 49/90 end. loss: 0.09982588142156601
[round: 4]: 50/90 end. loss: 0.12580989301204681
[round: 4]: 51/90 end. loss: 0.11037591099739075
[round: 4]: 52/90 end. loss: 0.10654152184724808
[round: 4]: 53/90 end. loss: 0.10367222130298615
[round: 4]: 54/90 end. loss: 0.09764522314071655
[round: 4]: 55/90 end. loss: 0.12423427402973175
[round: 4]: 56/90 end. loss: 0.11373955756425858
[round: 4]: 57/90 end. loss: 0.10457032173871994
[round: 4]: 58/90 end. loss: 0.12901249527931213
[round: 4]: 59/90 end. loss: 0.11074206978082657
[round: 4]: 60/90 end. loss: 0.0668349415063858
[round: 4]: 61/90 end. loss: 0.07722029834985733
[round: 4]: 62/90 end. loss: 0.09214229881763458
[round: 4]: 63/90 end. loss: 0.07041838765144348
[round: 4]: 64/90 end. loss: 0.07834449410438538
[round: 4]: 65/90 end. loss: 0.10891827940940857
[round: 4]: 66/90 end. loss: 0.09547005593776703
[round: 4]: 67/90 end. loss: 0.08613874018192291
[round: 4]: 68/90 end. loss: 0.1375618726015091
[round: 4]: 69/90 end. loss: 0.11172771453857422
[round: 4]: 70/90 end. loss: 0.09190075844526291
[round: 4]: 71/90 end. loss: 0.0819581001996994
[round: 4]: 72/90 end. loss: 0.114820696413517
[round: 4]: 73/90 end. loss: 0.0990539938211441
[round: 4]: 74/90 end. loss: 0.10170819610357285
[round: 4]: 75/90 end. loss: 0.10749892890453339
[round: 4]: 76/90 end. loss: 0.10512366890907288
[round: 4]: 77/90 end. loss: 0.09963539987802505
[round: 4]: 78/90 end. loss: 0.07781136780977249
[round: 4]: 79/90 end. loss: 0.08061084151268005
[round: 4]: 80/90 end. loss: 0.08179114013910294
[round: 4]: 81/90 end. loss: 0.1328851580619812
[round: 4]: 82/90 end. loss: 0.1118115484714508
[round: 4]: 83/90 end. loss: 0.1162005215883255
[round: 4]: 84/90 end. loss: 0.07304330915212631
[round: 4]: 85/90 end. loss: 0.10391019284725189
[round: 4]: 86/90 end. loss: 0.10075350105762482
[round: 4]: 87/90 end. loss: 0.09324773401021957
[round: 4]: 88/90 end. loss: 0.12188808619976044
[round: 4]: 89/90 end. loss: 0.07456981390714645
**** now round 5 valid begin:
ACC: tensor(0.9538, device='cuda:2')
[round: 5]: 0/90 end. loss: 0.10904474556446075
[round: 5]: 1/90 end. loss: 0.08842146396636963
[round: 5]: 2/90 end. loss: 0.0792943686246872
[round: 5]: 3/90 end. loss: 0.14028462767601013
[round: 5]: 4/90 end. loss: 0.0751655101776123
[round: 5]: 5/90 end. loss: 0.09855201095342636
[round: 5]: 6/90 end. loss: 0.1347992718219757
[round: 5]: 7/90 end. loss: 0.07273802161216736
[round: 5]: 8/90 end. loss: 0.07614996284246445
[round: 5]: 9/90 end. loss: 0.07953064888715744
[round: 5]: 10/90 end. loss: 0.07193121314048767
[round: 5]: 11/90 end. loss: 0.06557634472846985
